reporting,partner,partner type,year,import,export,total,currency,source
UnitedKingdom,Worldsumpartners,,1831,,63152374,63152374,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Worldundefined,,1831,62000000,,62000000,sterling pound,"B.R. Mitchell, British Historical Statistics (2011)"
UnitedKingdom,Worldbestguess,,1831,55300000,37164372,92464372,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Algeria_Morocco_LibyaTripolitaniaCyrenaicaFezzan_Tunisia,,1832,,751,751,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Antillesother_Cuba,,1832,,633700,633700,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Australia,,1832,,466238,466238,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,AzoresWesternIsles,,1832,,77920,77920,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,BalearicIslands_Spain,,1832,,442926,442926,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Belgium_Netherlands,,1832,,2789398,2789398,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Brazil,,1832,,2144903,2144903,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,BritishNorthAmerica,,1832,,2075725,2075725,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,BritishVirginIs.,,1832,,2439808,2439808,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,CanaryIs.,,1832,,21053,21053,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,CapeColony,,1832,,292405,292405,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,ChannelIs._IsleofMan,,1832,,317496,317496,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Chile,,1832,,708193,708193,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,ChinaPeople'sRepublicofChina_EastIndiaCompany_SriLankaCeylon,,1832,,3514779,3514779,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,ColombiaGranColombia,,1832,,283568,283568,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Denmark,,1832,,93396,93396,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,EgyptUnitedArabRepublic,,1832,,113109,113109,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,France,,1832,,674791,674791,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Germany,,1832,,5068997,5068997,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Gibraltar,,1832,,461470,461470,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Haiti,,1832,,543104,543104,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,IndianOceanIslandsother_Java_Sumatra,,1832,,150606,150606,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,IonianIs.,,1832,,55725,55725,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,IonianIs._Morea,,1832,,10149,10149,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Italy,,1832,,2361772,2361772,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,MadeiraIsles,,1832,,28038,28038,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Malta,,1832,,96994,96994,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Mauritius,,1832,,163191,163191,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Mexico,,1832,,199821,199821,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,NewZealand_PacificIslands,,1832,,1576,1576,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Norway,,1832,,34528,34528,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Peru,,1832,,275610,275610,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Philippines,,1832,,102284,102284,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Portugal,,1832,,540792,540792,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Prussia,,1832,,258556,258556,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,RussiaUSSR,,1832,,1587250,1587250,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,St.Helena,,1832,,21236,21236,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Sweden,,1832,,64932,64932,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Turkey,,1832,,915319,915319,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,UnitedStatesofAmerica,,1832,,5468272,5468272,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,ViceroyaltyofLaPlata,,1832,,660152,660152,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,WestAfrica,,1832,,290061,290061,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,WorldFedericoTena,,1832,45329708.0804327,36604742.1445972,81934450.2250299,sterling pound,FEDERICO-TENA
UnitedKingdom,Worldasreported,,1832,,36450594,36450594,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Worldestimated,,1832,45200000,,45200000,sterling pound,"B.R. Mitchell, British Historical Statistics (2011)"
UnitedKingdom,Worldsumpartners,,1832,,36450594,36450594,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Worldundefined,,1832,52500000,,52500000,sterling pound,"B.R. Mitchell, British Historical Statistics (2011)"
UnitedKingdom,Worldbestguess,,1832,45200000,36450594,81650594,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Algeria_Morocco_LibyaTripolitaniaCyrenaicaFezzan_Tunisia,,1833,,2350,2350,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Antillesother_Cuba,,1833,,577228,577228,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Australia,,1833,,558372,558372,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,AzoresWesternIsles,,1833,,54430,54430,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,BalearicIslands_Spain,,1833,,442837,442837,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Belgium,,1833,,886429,886429,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,Brazil,,1833,,2575680,2575680,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,BritishNorthAmerica,,1833,,2092550,2092550,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,BritishVirginIs.,,1833,,2597589,2597589,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,CanaryIs.,,1833,,30507,30507,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,CapeColony,,1833,,346197,346197,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,CapeVerde,,1832,,,,sterling pound,
UnitedKingdom,CapeVerde,,1833,,146,146,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
UnitedKingdom,ChannelIs._IsleofMan,,1833,,335934,335934,sterling pound,"House of Commons Parliamentary Papers - Tables showing the Trade of the United Kingdom with different Foreign Countries and British Possessions, 1831-1840 (BNF : MICROFICHE M-15006 mf 46.264-268)"
