
="",="(0.47)",="(0.42)",="(1.09)",="(1.14)"

="Suisse # Coffee # year",="0.0459***",="0.0457***",="0.0797***",="0.0791***"
="",="(5.22)",="(5.21)",="(4.58)",="(4.92)"

="Suisse # Eau de vie # year",="0.0560***",="0.0558***",="0.0573***",="0.0575***"
="",="(4.48)",="(4.47)",="(4.61)",="(4.63)"

="Suisse # Other # year",="0.0119***",="0.0118***",="0.0118***",="0.0113**"
="",="(3.42)",="(3.41)",="(3.41)",="(3.24)"

="Suisse # Sugar # year",="0.0379***",="0.0377***",="0.0575***",="0.0567***"
="",="(4.02)",="(4.01)",="(3.69)",="(3.75)"

="Suisse # Wine # year",="0.0331***",="0.0329***",="0.0348***",="0.0351***"
="",="(4.80)",="(4.81)",="(4.34)",="(4.37)"

="États-Unis d'Amérique # Coffee # year",="0.0217",="0.0221",="0.0768**",="0.0752***"
="",="(1.50)",="(1.53)",="(3.22)",="(3.52)"

="États-Unis d'Amérique # Eau de vie # year",="0.0221",="0.0226",="0.0203",="0.0208"
="",="(1.47)",="(1.49)",="(1.11)",="(1.14)"

="États-Unis d'Amérique # Other # year",="0.0436***",="0.0442***",="0.0351***",="0.0345***"
="",="(4.75)",="(4.78)",="(4.05)",="(3.98)"

="États-Unis d'Amérique # Sugar # year",="0.0267",="0.0272",="0.0810***",="0.0754***"
="",="(1.88)",="(1.92)",="(3.30)",="(3.37)"

="États-Unis d'Amérique # Wine # year",="0.0610**",="0.0617**",="0.0475**",="0.0478**"
="",="(3.17)",="(3.20)",="(2.58)",="(2.62)"

="Coffee # 0",="",="",="0",="0"
="",="",="",="(.)",="(.)"

="Coffee # Blockade",="",="",="0.725",="0.497"
="",="",="",="(1.30)",="(1.02)"

="Coffee # Mercantilist_War",="",="",="1.958**",="2.391***"
="",="",="",="(3.12)",="(4.29)"

="Eau de vie # 0",="",="",="94.80*",="93.55*"
="",="",="",="(2.08)",="(2.13)"

="Eau de vie # Blockade",="",="",="89.85*",="90.45*"
="",="",="",="(1.98)",="(2.06)"

="Eau de vie # Mercantilist_War",="",="",="94.50*",="93.37*"
="",="",="",="(2.08)",="(2.14)"

="Other # 0",="",="",="76.73*",="77.54*"
="",="",="",="(2.20)",="(2.37)"

="Other # Blockade",="",="",="76.61*",="77.29*"
